,segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
232,1899446,1899450,48.81504821777344,-19.409801483154297,12.403728,0.029306225,15.583728,0.0537284,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
233,1899451,1899455,48.81495666503906,-19.40890121459961,20.592482,0.67648494,21.108818,0.9651891,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
235,1899461,1899465,48.81476593017578,-19.407100677490234,20.360588,0.051712733,17.350657,0.12035998,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
236,1899466,1899470,48.81466674804688,-19.40620231628418,16.457016,0.06962474,12.692785,0.11494968,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
237,1899471,1899475,48.8145751953125,-19.40530204772949,17.89523,0.022212002,11.0371895,0.040097255,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
239,1899481,1899485,48.81439208984375,-19.40350151062012,30.420942,0.9349015,18.429005,1.3783473,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
240,1899486,1899490,48.814300537109375,-19.40260124206543,26.523645,0.16470812,18.815365,0.24107082,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
241,1899491,1899495,48.81420516967773,-19.401700973510746,26.131294,0.18710765,17.737528,0.31711105,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
243,1899501,1899505,48.81402206420898,-19.39990234375,40.14305,1.3235756,10.159828,1.4429704,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
244,1899506,1899510,48.81393051147461,-19.399002075195312,32.973946,2.0811586,21.745064,2.4315522,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
246,1899516,1899520,48.813743591308594,-19.397201538085938,39.672516,1.6037334,20.234943,1.6466203,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
247,1899521,1899525,48.81365203857422,-19.39630126953125,25.874361,0.026717272,14.5173,0.05732071,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
248,1899526,1899530,48.81356048583984,-19.39540100097656,20.201555,0.01981591,9.055843,0.03311654,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
249,1899531,1899535,48.8134651184082,-19.394500732421875,36.106346,1.0275762,6.6578674,0.9314688,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
250,1899536,1899540,48.81337356567383,-19.393600463867188,33.178448,1.701772,10.399071,1.6335738,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
251,1899541,1899545,48.81327819824219,-19.392702102661133,42.054935,2.592484,16.654018,2.1553402,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
252,1899546,1899550,48.81318664550781,-19.391801834106445,55.00106,4.424702,17.451046,1.3232905,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
253,1899551,1899555,48.81309509277344,-19.39090156555176,67.83743,2.1762712,5.9013443,1.3060492,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
254,1899556,1899560,48.8129997253418,-19.39000129699707,58.73262,2.1993265,11.893539,1.86413,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
256,1899566,1899570,48.81281661987305,-19.38820075988769,23.067062,0.06131934,21.54121,0.1379304,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
257,1899571,1899575,48.81272506713867,-19.387300491333008,19.153566,0.033879515,13.43763,0.051889725,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
258,1899576,1899580,48.8126335144043,-19.38640022277832,17.576683,0.028056141,10.186853,0.041555937,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
259,1899581,1899585,48.812538146972656,-19.385499954223636,41.795918,1.4586511,9.058529,0.85384613,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
260,1899586,1899590,48.81244659423828,-19.384599685668945,25.372293,0.8137314,13.845255,1.4237559,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
262,1899596,1899600,48.81226348876953,-19.382801055908203,31.232061,0.35485163,14.192503,0.4259522,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
263,1899601,1899605,48.81217193603516,-19.38190078735352,21.58206,0.03525978,7.3054466,0.055293884,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
264,1899606,1899610,48.81207275390625,-19.381000518798828,18.50755,0.09670373,12.936365,0.14993048,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
265,1899611,1899615,48.81198120117188,-19.38010025024414,25.28226,0.455122,15.307127,0.52082705,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
266,1899616,1899620,48.8118896484375,-19.379199981689453,46.138687,2.5398562,7.5111237,2.7310686,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
267,1899621,1899625,48.811798095703125,-19.37829971313477,56.570644,6.7927594,7.2592163,1.6504551,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
268,1899626,1899630,48.81170272827149,-19.37739944458008,38.85127,0.7794678,14.520393,0.957467,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
269,1899631,1899635,48.81161117553711,-19.37649917602539,24.872929,0.26128948,23.676983,0.5187085,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
271,1899641,1899645,48.81142425537109,-19.37470054626465,32.837345,0.0983858,17.462551,0.17298584,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
272,1899646,1899650,48.81132888793945,-19.37380027770996,37.474613,4.1971693,16.388855,3.2133312,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
274,1899656,1899660,48.8111457824707,-19.371999740600582,40.126583,1.2123412,9.011063,1.113456,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
275,1899661,1899665,48.81105422973633,-19.3710994720459,51.496902,2.861888,9.300625,0.8836569,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
276,1899666,1899670,48.81096267700195,-19.37019920349121,34.406517,0.0310794,8.9598465,0.050059125,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
278,1899676,1899680,48.810768127441406,-19.36840057373047,32.959354,0.040793266,14.101208,0.06835337,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
279,1899681,1899685,48.81067657470703,-19.36750030517578,33.55979,0.07985753,15.765347,0.1351901,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
280,1899686,1899690,48.81058883666992,-19.366600036621094,43.065395,3.5759308,14.313847,0.81664735,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
281,1899691,1899695,48.81049728393555,-19.365699768066406,34.919857,1.1864702,6.794121,0.9651442,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
282,1899696,1899700,48.81040191650391,-19.36479949951172,34.13541,3.7573335,9.31778,3.931288,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
285,1899747,1899750,48.80943298339844,-19.355621337890625,33.226124,0.19916089,10.358517,0.2951724,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
293,1899811,1899815,48.808223724365234,-19.34410285949707,37.309486,0.045300353,13.107613,0.07273332,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
295,1899821,1899825,48.80803298950195,-19.34230232238769,53.084,0.86491853,9.119469,1.2747997,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
296,1899826,1899830,48.80793380737305,-19.34140396118164,61.067158,2.3285155,4.844242,2.2369754,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
297,1899831,1899835,48.80784225463867,-19.340503692626957,40.496643,0.07002672,9.691521,0.10658173,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
300,1899846,1899850,48.80755615234375,-19.337804794311523,40.891785,0.039195187,14.046288,0.060647313,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
302,1899856,1899860,48.8073616027832,-19.33600425720215,47.435974,2.828362,12.368011,1.7476486,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
304,1899866,1899870,48.80717086791992,-19.334205627441406,47.60977,4.0929666,15.843182,1.3776789,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
305,1899871,1899875,48.807071685791016,-19.33330535888672,55.601803,4.622624,10.753323,4.7561483,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
307,1899881,1899885,48.806884765625,-19.331504821777344,56.740105,4.7363067,14.436775,2.6274178,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
308,1899886,1899890,48.80678939819336,-19.33060646057129,49.044777,4.3097544,14.663918,1.700383,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
309,1899891,1899895,48.80669021606445,-19.3297061920166,27.16099,0.68587327,8.817453,0.8489091,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
310,1899896,1899900,48.80659484863281,-19.328805923461918,16.969221,0.06676171,12.662809,0.102325864,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
311,1899901,1899905,48.80649948120117,-19.32790756225586,16.889643,0.01459154,12.967846,0.026885314,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
313,1899911,1899915,48.80631256103516,-19.326107025146484,25.945633,1.4944863,9.825277,0.924037,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
314,1899916,1899920,48.80621719360352,-19.3252067565918,22.031738,0.40070203,7.688307,0.46714652,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
317,1899931,1899935,48.80592727661133,-19.322507858276367,23.164232,0.09765525,19.29641,0.19170101,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
318,1899936,1899940,48.80583572387695,-19.32160758972168,21.979227,1.951489,18.735306,1.0900847,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
320,1899946,1899950,48.805641174316406,-19.319808959960938,16.533258,0.10250349,20.147493,0.22708362,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
323,1899961,1899965,48.80535125732422,-19.317110061645508,16.139545,0.051087283,19.436852,0.10460169,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
324,1899966,1899970,48.80525970458984,-19.31620979309082,22.085222,1.1047808,8.0644245,1.110893,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
325,1899971,1899975,48.8051643371582,-19.315309524536133,18.68297,0.15502828,10.147545,0.21474709,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
326,1899976,1899980,48.8050651550293,-19.314409255981445,15.920025,0.44241387,15.98258,0.45702183,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
327,1899981,1899985,48.80497360229492,-19.31351089477539,14.87298,0.03164383,14.744747,0.06729465,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
328,1899986,1899990,48.80488204956055,-19.31260871887207,19.414188,2.1185899,14.449482,0.5698673,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
329,1899991,1899995,48.80479049682617,-19.311710357666016,16.13258,0.12330524,3.825964,0.20823655,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
330,1899996,1900000,48.8046875,-19.310810089111328,13.924639,0.01813384,7.589322,0.029673254,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
331,1900001,1900005,48.80459213256836,-19.309911727905277,18.422056,1.3085934,6.4194736,0.6170885,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
332,1900006,1900010,48.804500579833984,-19.309011459350582,14.759039,0.030995443,7.1313734,0.05298455,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
335,1900021,1900025,48.80421829223633,-19.306310653686523,19.222778,0.18982953,7.5985794,0.2619399,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
336,1900026,1900030,48.80412292480469,-19.30541038513184,28.83917,0.2799446,10.596313,0.41819388,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
337,1900031,1900035,48.80402374267578,-19.30451202392578,27.205536,0.45449173,14.153975,0.7079749,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
338,1900036,1900040,48.803932189941406,-19.303611755371094,16.862328,0.116704695,13.829003,0.24659131,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
340,1900046,1900050,48.803741455078125,-19.30181121826172,23.027304,0.8297735,11.079548,0.97909564,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
341,1900051,1900055,48.80364608764648,-19.30091094970703,30.182724,1.5728033,12.339338,1.0421011,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
343,1900061,1900065,48.80346298217773,-19.299110412597656,19.619617,0.019860515,10.136583,0.034246463,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
344,1900066,1900070,48.803367614746094,-19.2982120513916,30.786238,0.47452158,7.9431114,0.5772739,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
345,1900071,1900075,48.80327224731445,-19.297311782836918,36.089245,0.35568327,4.7040253,0.45709282,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
346,1900076,1900080,48.80318069458008,-19.296411514282227,12.523886,0.012513207,7.3007965,0.018250389,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
347,1900081,1900085,48.80308532714844,-19.29551124572754,21.087633,0.11862896,6.7781677,0.17339656,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
348,1900086,1900090,48.80299377441406,-19.29461097717285,33.879765,1.0100667,12.130613,0.7694578,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
349,1900091,1900095,48.80289840698242,-19.2937126159668,18.633198,0.46155047,13.677019,0.6041832,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
350,1900096,1900100,48.80280685424805,-19.29281234741211,20.730087,0.062401615,12.178549,0.11188684,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
351,1900101,1900105,48.80271530151367,-19.291912078857425,55.04392,4.1581006,14.026062,2.1931312,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
352,1900106,1900110,48.80261993408203,-19.29101181030273,79.121346,1.157138,7.547142,1.3321393,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
353,1900111,1900115,48.80252456665039,-19.290111541748047,92.02481,3.0507462,6.639694,3.056095,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
354,1900116,1900120,48.80242919921875,-19.28921127319336,88.41887,17.686478,17.313889,11.320606,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
356,1900161,1900165,48.80159759521485,-19.281110763549805,131.39981,6.139485,16.083305,6.086222,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
360,1900226,1900230,48.80039596557617,-19.2694091796875,157.21222,6.7974854,8.745071,8.112398,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
361,1900231,1900235,48.80030059814453,-19.268510818481445,151.2469,7.0583024,10.148697,4.025687,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
362,1900236,1900240,48.80020904541016,-19.26761054992676,141.6985,4.3030515,12.77861,3.9373155,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
363,1900241,1900245,48.80011367797852,-19.26671028137207,140.64482,3.5734987,6.207382,2.806114,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
364,1900246,1900250,48.80002212524414,-19.265810012817383,121.41929,4.6583395,7.6662674,2.7785897,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
365,1900251,1900255,48.7999267578125,-19.26490974426269,106.64528,0.113997035,4.3613663,0.15243888,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
366,1900256,1900260,48.79983139038086,-19.264009475708008,128.82666,1.3885486,5.020424,1.86709,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
367,1900261,1900265,48.79973602294922,-19.263111114501957,150.97253,2.623427,4.9500427,2.1461897,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
368,1900266,1900270,48.79964447021485,-19.262210845947266,156.55647,2.8758361,8.39711,3.074145,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
369,1900271,1900275,48.79955291748047,-19.261310577392575,182.55354,6.255924,12.06311,4.2560754,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
370,1900276,1900280,48.799461364746094,-19.26041030883789,203.30138,9.611806,10.64241,7.706279,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
371,1900281,1900285,48.79936599731445,-19.259510040283203,214.40031,6.826402,9.925751,3.695714,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
372,1900286,1900290,48.79927444458008,-19.25860977172852,224.15913,7.40608,5.3741302,3.7412913,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
373,1900291,1900295,48.79917907714844,-19.257709503173828,208.99255,5.4170866,10.407242,4.577145,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
374,1900296,1900300,48.79908752441406,-19.25680923461914,220.47488,7.9248915,12.010284,4.845563,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
376,1900306,1900310,48.79889678955078,-19.2550106048584,248.67577,4.3525014,7.8171387,3.733194,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
377,1900311,1900315,48.79880142211914,-19.25411033630371,275.90323,7.8676367,6.7052917,4.979627,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
378,1900316,1900320,48.7987060546875,-19.253210067749023,284.0157,20.147278,14.493713,12.023559,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
379,1900321,1900325,48.798614501953125,-19.252309799194336,287.07562,4.4774966,14.468933,4.1336246,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
380,1900326,1900330,48.79851913452149,-19.25141143798828,309.63068,1.2957186,9.702881,1.8147862,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
381,1900331,1900335,48.79842376708984,-19.250511169433597,337.54352,8.585021,7.0728455,7.60911,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
382,1900336,1900340,48.798336029052734,-19.249610900878903,326.31952,3.0357597,6.5187073,4.081936,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
383,1900341,1900345,48.79824066162109,-19.24871063232422,336.91525,9.239346,7.6904297,7.2286944,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
384,1900346,1900350,48.79814147949219,-19.24781036376953,350.45352,5.35408,4.7430725,6.6736426,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
385,1900351,1900355,48.79804611206055,-19.24691200256348,369.6043,5.840023,6.198303,8.085163,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
386,1900356,1900360,48.79794692993164,-19.24601173400879,368.3094,74.10435,15.088379,9.66776,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
387,1900381,1900385,48.79747009277344,-19.241512298583984,343.72836,5.933604,2.7146606,8.292765,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
388,1900386,1900390,48.7973747253418,-19.240612030029297,335.10904,5.3852873,5.109833,5.802888,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
389,1900391,1900395,48.79727935791016,-19.23971366882324,324.52747,16.169304,9.757904,7.134644,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
391,1900411,1900415,48.79690170288086,-19.23611259460449,275.11578,1.4559221,18.71991,2.0259464,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
392,1900416,1900420,48.79680633544922,-19.23521423339844,278.29132,0.3210862,14.420441,0.45659876,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
393,1900421,1900425,48.79671096801758,-19.23431396484375,297.06662,4.5142665,24.669128,4.029961,943,gt3l,processed_ATL08_20201124232633_09430914_004_01.h5
